WKT,nama,deskripsi
"POLYGON ((106.798372 -6.2146394, 106.7982218 -6.215002, 106.7982862 -6.2154286, 106.7983076 -6.2158126, 106.7983291 -6.2166232, 106.798372 -6.2173058, 106.7984149 -6.2179457, 106.798372 -6.218671, 106.7982862 -6.2192683, 106.7982862 -6.2198442, 106.7983076 -6.2201855, 106.798372 -6.2205482, 106.798887 -6.2208468, 106.7995951 -6.2211454, 106.8002174 -6.2213801, 106.8008396 -6.2216574, 106.8015477 -6.2219134, 106.8022558 -6.222276, 106.8031571 -6.2226173, 106.8034789 -6.2230653, 106.8037793 -6.2234706, 106.8041227 -6.2238758, 106.804466 -6.2242811, 106.8047664 -6.2247078, 106.8051526 -6.2244091, 106.8058822 -6.2238332, 106.8064401 -6.2234919, 106.8068692 -6.2231932, 106.8074701 -6.2228306, 106.807985 -6.2225106, 106.8087575 -6.22202, 106.8084142 -6.2216361, 106.8083069 -6.2212948, 106.8082855 -6.2205482, 106.8083069 -6.2197376, 106.8082855 -6.2190976, 106.808264 -6.2185004, 106.8083284 -6.2179031, 106.8083284 -6.2173698, 106.8083284 -6.2167938, 106.8083284 -6.2162392, 106.8083069 -6.2159192, 106.8079207 -6.2157486, 106.8074701 -6.2157486, 106.806998 -6.2157486, 106.8066332 -6.2156846, 106.8062041 -6.2155566, 106.8060968 -6.215194, 106.8060753 -6.2147887, 106.8061826 -6.2143407, 106.8063113 -6.2139354, 106.8062899 -6.2134874, 106.8061397 -6.2128902, 106.8056891 -6.2128262, 106.8051955 -6.2129542, 106.804702 -6.2130395, 106.8041227 -6.2132101, 106.8035004 -6.2133595, 106.8027923 -6.2135301, 106.8021915 -6.2136794, 106.8014619 -6.2138927, 106.8006036 -6.2140847, 106.7997882 -6.2142554, 106.7991445 -6.2143834, 106.798651 -6.2145114, 106.798372 -6.2146394))",Gelora Bung Karno,
